Production_ID,Plant_ID,Machine_ID,Operator_ID,Product_Type,Shift,Production_Date,Raw_Material_Batch,Temperature_C,Pressure_Bar,Humidity_Percent,Cycle_Time_Sec,Units_Produced,Defective_Units,Energy_Consumption_kWh,Downtime_Minutes,Maintenance_Score,Quality_Score,Inventory_Level,Delivery_Time_Hours
818,1,134,1081,C,Morning,2025-02-04 01:00:00,5688,67.47,13.48,65.37,126.36,207,4,288.04,5,5,91,4429,19.28
819,5,140,1012,C,Morning,2025-02-04 02:00:00,5379,69.52,11.21,46.91,122.82,158,7,260.65,1,2,71,4112,28.51
820,4,105,1099,D,Night,2025-02-04 03:00:00,5473,78.57,11.34,63.7,127.43,58,19,270.15,12,5,85,2343,15.18
821,1,124,1030,D,Night,2025-02-04 04:00:00,6103,83.0,11.0,68.41,127.28,370,13,279.73,41,5,89,2689,27.91
822,4,112,1001,C,Night,2025-02-04 05:00:00,5696,79.13,11.52,55.51,95.75,108,9,317.42,52,4,70,1878,29.72
823,2,133,1015,A,Evening,2025-02-04 06:00:00,6390,74.97,12.56,73.58,148.33,407,1,296.97,51,7,99,1229,35.68
824,3,107,1008,C,Evening,2025-02-04 07:00:00,6484,70.53,11.27,48.14,91.04,241,2,270.57,10,6,97,744,20.23
825,1,120,1072,D,Morning,2025-02-04 08:00:00,5910,79.49,12.27,49.89,137.23,185,17,220.85,25,2,85,3622,21.2
826,5,133,1037,D,Evening,2025-02-04 09:00:00,6562,70.26,14.13,60.2,120.85,300,1,266.6,20,4,70,1657,24.27
827,2,103,1074,C,Morning,2025-02-04 10:00:00,6475,68.26,10.77,55.44,103.66,428,8,273.16,1,7,70,4601,23.89
828,4,124,1053,A,Morning,2025-02-04 11:00:00,6487,73.46,11.34,49.06,127.97,485,1,281.11,39,9,76,2873,28.17
829,2,114,1055,C,Morning,2025-02-04 12:00:00,5959,64.83,12.96,59.95,118.23,195,6,220.64,55,9,85,2885,26.61
830,1,103,1085,C,Evening,2025-02-04 13:00:00,5477,68.09,14.25,57.84,109.76,396,6,279.52,53,3,86,1806,22.24
831,4,144,1096,D,Night,2025-02-04 14:00:00,6003,84.43,10.14,50.31,99.28,401,13,282.02,50,1,85,2701,23.51
832,3,111,1099,A,Evening,2025-02-04 15:00:00,5925,67.17,9.45,56.51,98.02,107,4,201.61,19,9,85,3743,28.67
833,2,131,1086,B,Morning,2025-02-04 16:00:00,6443,69.06,12.0,61.07,110.84,226,7,201.94,16,8,75,474,17.67
834,1,131,1044,A,Morning,2025-02-04 17:00:00,5706,75.36,11.84,50.13,114.2,337,17,294.72,15,7,87,1712,22.83
835,5,127,1033,C,Evening,2025-02-04 18:00:00,6237,75.62,13.05,59.14,101.84,294,5,215.79,56,6,91,554,26.77
836,4,112,1008,C,Morning,2025-02-04 19:00:00,6392,73.83,12.82,48.06,120.58,97,13,311.51,41,7,91,4397,18.67
837,2,130,1087,C,Morning,2025-02-04 20:00:00,5853,64.98,11.95,49.61,103.98,350,17,238.84,4,9,97,1575,6.3
838,2,113,1007,A,Evening,2025-02-04 21:00:00,6137,79.24,13.57,63.89,125.4,487,16,265.39,13,6,96,953,31.23
839,3,119,1006,D,Evening,2025-02-04 22:00:00,6016,72.78,10.98,59.91,138.47,405,8,263.45,23,3,72,823,23.9
840,3,117,1035,C,Evening,2025-02-04 23:00:00,5753,81.1,12.32,39.91,124.34,149,12,221.42,50,3,77,1491,17.71
841,5,128,1017,C,Morning,2025-02-05 00:00:00,5502,71.78,10.18,52.01,118.59,262,15,305.62,3,4,96,2487,28.6
842,5,105,1002,A,Morning,2025-02-05 01:00:00,6659,79.91,11.94,58.92,111.98,351,9,238.88,51,8,73,361,22.96
843,1,131,1027,B,Night,2025-02-05 02:00:00,5816,81.48,9.81,56.11,141.69,464,9,252.35,47,9,98,642,18.83
844,1,128,1069,B,Night,2025-02-05 03:00:00,5587,72.67,10.33,59.95,117.1,214,3,170.71,23,8,92,650,25.85
845,5,142,1043,D,Evening,2025-02-05 04:00:00,6334,79.4,14.56,55.93,157.35,449,11,196.54,46,2,73,3897,24.26
846,5,101,1020,D,Night,2025-02-05 05:00:00,6492,68.36,9.26,53.94,102.25,479,7,295.09,59,4,86,737,20.93
847,4,122,1027,C,Morning,2025-02-05 06:00:00,6847,76.32,11.68,53.69,124.35,175,14,249.78,8,4,91,264,20.15
848,3,118,1053,A,Night,2025-02-05 07:00:00,5707,81.11,13.24,63.73,141.19,351,18,226.58,2,2,74,2905,18.87
849,1,130,1053,C,Morning,2025-02-05 08:00:00,6886,77.59,15.33,60.56,109.65,170,14,227.22,54,8,94,720,27.68
850,3,104,1064,D,Evening,2025-02-05 09:00:00,6067,87.03,12.27,58.24,116.46,137,7,271.94,8,3,83,1323,17.76
851,3,118,1099,A,Evening,2025-02-05 10:00:00,6438,77.87,12.35,55.71,129.39,266,7,300.41,17,2,99,3442,20.01
852,5,133,1020,A,Morning,2025-02-05 11:00:00,6721,73.17,12.06,50.61,125.82,110,18,227.53,35,7,84,150,24.51
853,4,109,1098,D,Night,2025-02-05 12:00:00,6878,89.2,13.59,52.55,128.4,351,8,293.83,18,1,94,588,31.29
854,2,124,1012,B,Evening,2025-02-05 13:00:00,6269,83.17,12.65,63.52,137.4,228,16,243.6,23,6,81,764,24.66
855,4,101,1056,B,Evening,2025-02-05 14:00:00,6972,66.99,11.14,62.76,114.8,239,7,270.03,3,3,96,1346,26.94
856,4,110,1048,A,Night,2025-02-05 15:00:00,6107,71.08,13.67,49.81,141.56,212,11,179.0,8,3,82,2810,24.51
857,3,149,1053,C,Night,2025-02-05 16:00:00,5206,69.81,11.31,55.8,94.2,130,14,185.85,32,5,93,4461,28.53
858,4,130,1009,B,Morning,2025-02-05 17:00:00,5150,78.23,9.6,58.99,136.16,219,3,282.8,0,3,92,4268,33.69
859,1,114,1052,C,Night,2025-02-05 18:00:00,5667,77.86,9.61,58.47,137.21,350,5,261.0,51,4,99,4052,21.81
860,3,108,1043,B,Night,2025-02-05 19:00:00,5527,77.82,11.7,58.4,108.38,423,15,266.15,50,3,87,2691,24.07
861,1,122,1046,B,Night,2025-02-05 20:00:00,5164,66.85,12.15,46.1,98.24,245,4,206.85,34,7,83,980,24.87
862,2,118,1052,C,Morning,2025-02-05 21:00:00,5916,71.81,13.43,45.63,116.52,252,12,233.11,9,3,93,534,26.65
863,3,108,1073,D,Morning,2025-02-05 22:00:00,6998,74.25,12.96,64.36,126.06,96,14,183.11,11,4,88,2084,24.66
864,2,134,1045,B,Evening,2025-02-05 23:00:00,6168,65.89,12.12,67.07,114.97,207,16,216.1,17,2,91,4552,21.28
865,3,120,1012,B,Morning,2025-02-06 00:00:00,6009,70.64,13.52,43.15,127.53,457,19,249.09,13,2,95,4213,23.96
866,5,108,1036,C,Evening,2025-02-06 01:00:00,5036,81.78,12.02,54.78,149.07,243,4,263.11,9,9,76,3970,36.16
867,4,127,1023,D,Night,2025-02-06 02:00:00,5332,67.23,10.06,61.51,99.53,476,18,221.48,9,1,97,2722,25.57
868,5,145,1001,B,Evening,2025-02-06 03:00:00,5402,82.28,9.74,37.37,90.69,467,6,272.09,17,1,75,1892,14.45
869,2,106,1085,B,Evening,2025-02-06 04:00:00,5413,80.46,13.92,46.41,118.96,328,2,248.47,23,1,74,2898,22.03
870,4,115,1080,D,Night,2025-02-06 05:00:00,5044,73.55,8.63,54.26,109.8,366,12,240.96,0,3,73,3612,24.07
871,3,115,1099,B,Evening,2025-02-06 06:00:00,6425,71.76,11.7,50.22,112.8,470,13,253.35,29,2,87,1593,23.3
872,4,132,1013,D,Morning,2025-02-06 07:00:00,5205,79.16,16.47,56.67,139.0,318,15,333.98,14,3,94,2779,23.66
873,1,103,1009,D,Morning,2025-02-06 08:00:00,5061,71.06,12.69,66.76,118.19,248,12,243.56,7,5,83,1725,25.43
874,4,103,1034,C,Morning,2025-02-06 09:00:00,5419,71.31,11.69,48.18,119.57,273,1,288.09,57,9,85,2519,26.54
875,1,138,1024,A,Morning,2025-02-06 10:00:00,5867,74.88,9.47,55.4,113.45,312,13,271.85,34,2,92,3117,25.29
876,4,139,1002,D,Evening,2025-02-06 11:00:00,6491,64.35,14.43,52.24,119.42,475,19,240.07,17,1,92,1947,28.75
877,1,116,1016,C,Evening,2025-02-06 12:00:00,5819,67.75,13.82,56.09,124.03,215,6,187.99,40,6,89,3346,16.52
878,2,136,1011,A,Night,2025-02-06 13:00:00,5018,73.42,13.03,55.05,161.77,229,4,224.91,15,3,83,1638,22.74
879,5,138,1053,B,Evening,2025-02-06 14:00:00,5364,77.38,12.0,76.1,124.19,477,13,253.06,20,7,74,1416,26.17
880,3,128,1023,A,Evening,2025-02-06 15:00:00,6323,70.99,12.86,66.92,137.44,241,8,245.81,14,6,91,1819,25.28
881,4,135,1028,D,Evening,2025-02-06 16:00:00,6030,74.01,11.78,42.35,122.8,446,9,301.87,4,7,97,2050,20.74
882,5,137,1042,D,Night,2025-02-06 17:00:00,6784,66.93,10.54,47.8,89.58,265,6,220.66,44,5,80,323,21.34
883,3,138,1024,D,Morning,2025-02-06 18:00:00,5427,79.66,13.43,48.78,111.49,333,13,244.13,53,1,81,2126,19.79
884,3,149,1099,D,Evening,2025-02-06 19:00:00,6140,76.1,11.92,45.13,124.18,401,13,271.45,51,3,87,1647,28.88
885,1,136,1059,D,Night,2025-02-06 20:00:00,5579,76.54,12.78,44.05,130.85,156,1,238.87,6,3,73,3878,14.74
886,2,134,1089,C,Night,2025-02-06 21:00:00,6530,77.44,11.82,53.57,123.15,147,16,288.95,47,7,82,3823,17.59
887,2,106,1064,D,Night,2025-02-06 22:00:00,5545,75.39,12.69,49.08,133.81,417,19,206.5,6,3,89,1623,26.09
888,5,126,1083,C,Morning,2025-02-06 23:00:00,6729,72.58,11.98,47.87,98.1,279,3,189.21,26,5,97,2803,26.72
889,2,127,1027,B,Evening,2025-02-07 00:00:00,5324,80.65,11.86,71.16,120.73,306,12,238.54,24,4,82,2072,16.08
890,4,121,1015,D,Night,2025-02-07 01:00:00,5054,75.78,12.04,49.63,139.92,92,17,247.16,21,4,73,4628,27.13
891,2,113,1046,D,Morning,2025-02-07 02:00:00,5777,74.17,16.44,51.45,105.43,291,2,258.72,47,7,92,4704,24.9
892,5,106,1080,A,Night,2025-02-07 03:00:00,5991,74.96,13.2,60.93,136.81,91,18,255.54,12,1,98,4703,26.58
893,2,136,1091,B,Night,2025-02-07 04:00:00,5041,74.85,15.88,51.43,136.03,144,4,233.66,16,7,92,716,24.36
894,4,121,1057,D,Night,2025-02-07 05:00:00,6320,74.12,11.99,45.67,101.44,483,0,189.68,40,8,76,4615,26.13
895,1,104,1075,D,Night,2025-02-07 06:00:00,6996,77.23,11.54,52.94,125.07,303,8,245.25,43,3,92,4269,26.3
896,5,101,1026,B,Night,2025-02-07 07:00:00,5230,70.32,10.39,71.07,122.38,237,7,208.43,12,3,71,2721,26.36
897,1,126,1052,C,Morning,2025-02-07 08:00:00,5452,70.69,14.4,51.15,117.35,434,2,252.82,25,4,90,4341,25.22
898,1,120,1041,D,Evening,2025-02-07 09:00:00,6913,77.8,10.64,47.71,97.1,356,1,205.68,8,6,95,2193,23.57
899,1,137,1058,A,Evening,2025-02-07 10:00:00,5393,74.27,14.71,58.36,116.05,449,0,265.17,4,7,87,1864,23.6
900,3,114,1046,D,Evening,2025-02-07 11:00:00,6545,79.86,10.48,52.55,117.66,216,11,316.72,38,1,90,3276,25.15
901,3,120,1093,A,Evening,2025-02-07 12:00:00,6381,77.04,13.33,76.91,94.53,320,12,220.96,32,4,97,1232,28.13
902,1,109,1033,A,Morning,2025-02-07 13:00:00,6467,72.24,9.61,48.7,100.42,174,9,199.4,3,7,75,4316,33.82
903,5,122,1036,D,Morning,2025-02-07 14:00:00,6151,77.88,11.34,68.87,106.1,210,16,295.78,27,2,85,3670,26.64
904,4,138,1005,D,Morning,2025-02-07 15:00:00,5690,80.99,12.03,64.31,104.28,136,10,320.68,25,1,72,1166,25.89
905,4,104,1006,A,Night,2025-02-07 16:00:00,6428,77.23,11.1,51.95,124.89,358,4,200.18,3,1,91,2246,30.08
906,2,100,1095,B,Night,2025-02-07 17:00:00,5391,78.33,11.75,54.97,133.67,275,8,246.34,15,6,84,805,25.98
907,5,112,1095,B,Night,2025-02-07 18:00:00,6216,74.14,11.75,46.76,115.34,194,12,269.47,36,5,90,2458,18.7
908,3,120,1024,D,Evening,2025-02-07 19:00:00,5603,79.97,13.21,50.69,131.49,394,19,239.59,21,1,89,3634,20.33
909,1,125,1032,C,Night,2025-02-07 20:00:00,5880,72.1,8.87,51.89,134.29,297,10,179.94,35,3,79,3912,33.14
910,2,149,1054,B,Evening,2025-02-07 21:00:00,6766,76.69,11.16,56.26,118.72,411,3,195.08,37,7,78,2570,20.43
911,4,144,1057,D,Night,2025-02-07 22:00:00,6101,87.85,13.88,43.7,126.12,55,10,199.29,57,9,80,4167,26.85
912,3,120,1006,B,Evening,2025-02-07 23:00:00,5084,77.69,12.84,57.49,116.65,80,8,208.4,54,9,83,3560,19.06
913,3,117,1056,C,Night,2025-02-08 00:00:00,6053,72.9,13.91,53.83,103.16,246,6,253.47,34,6,93,3868,30.42
914,1,136,1011,D,Night,2025-02-08 01:00:00,6748,72.88,13.14,58.18,108.8,281,15,293.91,24,3,81,2034,21.7
915,4,144,1015,C,Morning,2025-02-08 02:00:00,5048,74.64,10.37,59.38,124.89,345,4,195.7,7,1,76,2419,24.41
916,5,131,1079,D,Night,2025-02-08 03:00:00,6800,79.26,12.99,53.19,118.18,463,5,218.56,16,3,80,2972,22.86
917,3,135,1042,C,Night,2025-02-08 04:00:00,6168,75.73,12.15,58.91,131.06,374,18,205.6,17,2,86,309,26.52
918,1,116,1099,B,Morning,2025-02-08 05:00:00,5068,71.76,15.4,54.3,91.7,184,0,261.54,49,5,94,4934,24.86
919,5,134,1076,B,Evening,2025-02-08 06:00:00,6081,71.75,13.2,60.95,95.3,62,15,217.12,57,8,78,2907,28.55
920,4,148,1006,C,Morning,2025-02-08 07:00:00,5696,75.76,12.79,57.53,97.08,53,17,209.57,56,5,91,4354,27.28
921,3,110,1099,C,Morning,2025-02-08 08:00:00,6597,75.21,13.0,56.45,122.5,227,12,186.12,11,1,92,4062,25.41
922,5,120,1050,C,Evening,2025-02-08 09:00:00,5478,77.27,12.7,54.18,99.33,283,0,304.39,56,3,82,4936,27.26
923,5,125,1072,D,Night,2025-02-08 10:00:00,5819,79.59,12.66,65.37,124.8,308,9,337.58,56,5,85,2053,27.5
924,5,103,1031,B,Evening,2025-02-08 11:00:00,6468,88.64,11.6,58.24,131.3,189,6,253.37,32,7,72,2490,22.01
925,3,133,1074,D,Night,2025-02-08 12:00:00,6319,67.69,12.8,44.43,142.74,114,4,309.42,22,5,74,3625,21.63
926,3,147,1007,B,Night,2025-02-08 13:00:00,6701,78.43,13.42,51.22,141.09,332,12,227.32,11,5,92,4894,31.76
927,2,117,1096,A,Evening,2025-02-08 14:00:00,6194,75.49,13.59,53.17,109.57,412,15,249.96,10,7,86,3314,27.53
928,4,139,1086,D,Morning,2025-02-08 15:00:00,6598,65.78,13.41,54.99,94.96,355,19,276.05,12,8,97,2544,26.02
929,1,134,1088,B,Evening,2025-02-08 16:00:00,5146,81.25,14.26,56.41,110.52,254,13,219.93,34,8,70,2683,19.99
930,5,140,1071,B,Night,2025-02-08 17:00:00,6507,77.11,13.68,47.45,134.65,66,10,243.62,26,7,90,240,15.06
931,2,128,1044,D,Evening,2025-02-08 18:00:00,6329,79.0,12.94,54.46,114.15,249,18,238.68,24,3,78,4435,22.54
932,1,128,1085,D,Evening,2025-02-08 19:00:00,6696,66.5,10.28,52.49,119.64,81,1,267.51,39,2,92,391,21.74
933,2,137,1058,B,Night,2025-02-08 20:00:00,6676,73.9,10.29,63.68,111.64,261,7,252.48,2,1,86,2964,22.45
934,3,141,1003,D,Morning,2025-02-08 21:00:00,6869,69.6,11.63,47.04,143.72,484,12,220.9,48,6,98,4277,28.26
935,5,120,1066,C,Evening,2025-02-08 22:00:00,6015,85.82,12.07,54.86,104.78,322,6,237.96,24,9,82,2707,31.64
936,1,141,1028,D,Night,2025-02-08 23:00:00,5608,80.72,14.1,49.52,121.0,339,11,294.59,44,3,84,4036,29.55
937,1,112,1028,D,Night,2025-02-09 00:00:00,5445,71.6,7.83,69.9,136.62,340,7,271.95,9,5,97,3017,20.97
938,1,148,1097,D,Evening,2025-02-09 01:00:00,5220,67.32,10.45,65.05,147.62,283,15,268.47,16,9,90,2318,26.69
939,1,140,1097,B,Morning,2025-02-09 02:00:00,6578,75.97,11.71,41.86,109.58,457,17,340.24,2,9,77,1897,21.56
940,1,116,1027,C,Evening,2025-02-09 03:00:00,6968,80.46,10.5,48.63,134.41,231,18,204.76,44,7,77,1076,14.79
941,2,108,1076,A,Morning,2025-02-09 04:00:00,6827,66.32,10.8,61.97,110.52,195,3,278.39,21,4,97,679,23.62
942,5,140,1078,A,Morning,2025-02-09 05:00:00,6401,70.34,11.25,58.66,140.66,99,11,252.19,37,2,71,2673,30.3
943,3,100,1086,C,Morning,2025-02-09 06:00:00,6643,69.47,10.58,58.41,145.94,479,15,263.75,13,2,92,2689,22.33
944,3,101,1043,C,Morning,2025-02-09 07:00:00,6289,79.33,10.84,56.53,106.66,481,16,257.29,26,4,79,3383,28.17
945,3,147,1089,C,Evening,2025-02-09 08:00:00,5094,73.15,14.04,62.61,129.8,152,3,221.94,41,1,74,1899,20.67
946,3,128,1003,B,Night,2025-02-09 09:00:00,5261,73.36,12.92,61.25,136.7,82,19,208.6,19,4,85,1561,27.44
947,2,132,1089,A,Night,2025-02-09 10:00:00,6848,75.87,13.15,52.68,115.59,138,8,249.99,47,6,94,4517,22.78
948,4,109,1008,C,Night,2025-02-09 11:00:00,5896,70.61,11.95,45.41,128.22,460,4,218.71,17,6,88,4168,31.62
949,5,149,1004,B,Night,2025-02-09 12:00:00,6094,67.78,13.52,41.48,129.0,434,16,235.22,12,7,70,3047,22.43
950,1,139,1055,A,Night,2025-02-09 13:00:00,6977,81.85,13.27,54.17,150.14,390,16,281.93,41,5,82,813,21.29
951,4,120,1095,D,Night,2025-02-09 14:00:00,5218,82.31,12.9,40.28,90.43,364,1,200.92,5,9,73,2523,31.36
952,3,127,1083,B,Evening,2025-02-09 15:00:00,6556,75.9,11.02,57.01,119.16,290,1,242.33,9,2,76,1990,21.12
953,4,110,1049,A,Morning,2025-02-09 16:00:00,5091,76.26,11.34,52.54,101.25,315,6,292.18,36,2,70,3667,25.06
954,5,133,1074,B,Night,2025-02-09 17:00:00,5126,81.31,13.59,70.55,120.21,272,3,229.71,28,4,71,1778,21.15
955,1,107,1014,A,Evening,2025-02-09 18:00:00,5079,75.78,11.22,57.75,108.26,285,12,308.78,5,4,85,2247,28.62
956,1,121,1031,A,Night,2025-02-09 19:00:00,6847,72.9,10.07,54.77,116.18,202,19,187.97,38,4,83,1017,30.48
957,5,107,1027,D,Night,2025-02-09 20:00:00,6261,75.2,11.2,42.07,106.89,106,10,322.78,10,1,74,2366,20.63
958,5,148,1021,B,Morning,2025-02-09 21:00:00,5982,81.97,14.34,44.9,122.33,371,2,250.72,47,4,94,2624,26.73
959,3,114,1016,C,Morning,2025-02-09 22:00:00,6395,75.27,11.2,60.45,136.11,424,1,196.85,24,5,83,1906,27.2
960,1,116,1058,D,Morning,2025-02-09 23:00:00,5915,71.65,12.49,52.5,114.41,161,15,283.33,43,9,86,4151,24.63
961,4,122,1089,D,Night,2025-02-10 00:00:00,5485,75.74,11.08,75.28,141.46,64,2,267.23,43,3,81,659,31.63
962,2,123,1070,A,Night,2025-02-10 01:00:00,5693,78.28,13.15,54.34,135.66,461,14,305.29,29,3,89,728,31.59
963,2,144,1056,C,Night,2025-02-10 02:00:00,5024,77.68,12.81,56.35,150.51,318,16,188.56,54,5,81,3166,19.74
964,5,118,1025,B,Morning,2025-02-10 03:00:00,5155,77.76,9.76,44.46,126.17,163,15,206.16,19,6,99,2011,30.04
965,3,104,1024,C,Evening,2025-02-10 04:00:00,6540,70.87,12.4,62.58,119.08,301,19,280.8,57,3,72,3862,26.53
966,2,131,1009,C,Night,2025-02-10 05:00:00,5631,78.85,9.48,47.59,96.22,423,6,351.98,36,1,99,3651,25.22
967,1,143,1044,C,Night,2025-02-10 06:00:00,6812,75.14,11.17,59.2,108.27,191,15,273.01,15,8,90,1908,22.84
968,5,100,1082,C,Night,2025-02-10 07:00:00,6553,71.44,11.98,61.49,116.88,163,4,279.2,30,1,90,2486,16.59
969,4,122,1010,C,Evening,2025-02-10 08:00:00,6966,78.81,14.77,55.76,118.66,499,1,219.55,28,2,95,1995,25.42
970,5,136,1076,A,Night,2025-02-10 09:00:00,6733,72.73,12.48,69.06,155.23,339,0,242.73,5,3,71,4030,25.54
971,4,107,1052,A,Evening,2025-02-10 10:00:00,6080,67.13,10.85,50.11,116.9,406,12,225.21,28,6,90,1106,33.97
972,5,112,1071,D,Night,2025-02-10 11:00:00,6628,70.0,11.52,68.4,93.47,74,15,270.09,31,4,94,148,20.63
973,5,107,1067,A,Evening,2025-02-10 12:00:00,5018,74.09,13.39,44.83,129.97,417,4,287.18,8,4,90,1950,15.96
974,5,122,1094,D,Night,2025-02-10 13:00:00,6407,77.89,10.87,61.39,129.1,359,2,257.43,36,9,84,2029,18.1
975,4,142,1027,D,Morning,2025-02-10 14:00:00,6888,70.68,13.65,53.86,113.12,304,14,281.82,52,6,80,2232,31.96
976,4,100,1074,B,Morning,2025-02-10 15:00:00,6216,73.8,11.22,49.33,151.92,317,15,248.85,22,2,79,1625,21.76
977,5,144,1064,C,Morning,2025-02-10 16:00:00,5236,68.92,10.63,41.71,91.55,175,10,302.99,15,7,87,428,30.82
978,2,123,1048,A,Morning,2025-02-10 17:00:00,6410,79.91,11.26,52.91,138.74,442,18,215.54,17,3,92,2757,24.03
979,3,134,1046,B,Night,2025-02-10 18:00:00,6449,83.59,9.58,52.41,115.63,299,17,306.64,18,9,91,4629,19.13
980,3,123,1051,A,Morning,2025-02-10 19:00:00,5276,83.05,8.74,56.38,105.74,336,8,221.35,43,6,92,687,34.01
981,3,116,1087,D,Evening,2025-02-10 20:00:00,6250,79.82,11.88,60.8,156.01,383,7,250.66,1,8,93,3305,30.59
982,4,104,1053,A,Morning,2025-02-10 21:00:00,5744,79.31,11.9,48.53,131.05,102,18,202.23,57,1,95,1698,23.1
983,4,119,1059,C,Morning,2025-02-10 22:00:00,5551,64.64,12.38,69.07,115.52,417,4,270.24,9,2,90,3951,28.98
984,2,120,1056,D,Morning,2025-02-10 23:00:00,6346,75.89,11.87,50.69,115.22,92,16,255.26,11,6,71,2572,24.62
985,3,139,1046,D,Night,2025-02-11 00:00:00,6176,72.52,15.49,59.82,124.13,215,4,279.55,45,3,76,2917,26.19
986,3,130,1030,B,Morning,2025-02-11 01:00:00,5638,79.4,12.25,55.72,113.07,91,13,180.65,17,1,76,4707,32.81
987,5,145,1045,C,Evening,2025-02-11 02:00:00,5236,62.31,9.94,53.41,139.49,429,6,255.35,18,6,93,1508,16.4
988,4,135,1025,D,Morning,2025-02-11 03:00:00,5997,75.96,10.32,55.32,121.32,225,8,266.14,37,5,76,1111,22.21
989,3,110,1004,C,Morning,2025-02-11 04:00:00,5054,73.93,12.0,47.48,135.26,116,16,210.46,36,9,95,4759,24.15
990,2,114,1083,A,Morning,2025-02-11 05:00:00,6459,80.59,11.35,51.9,123.12,115,2,271.32,26,6,92,4498,25.67
991,2,118,1051,C,Evening,2025-02-11 06:00:00,5683,82.74,10.16,44.28,133.05,449,7,158.11,47,5,83,4144,17.76
992,3,106,1074,D,Morning,2025-02-11 07:00:00,5108,70.36,11.91,50.61,140.18,132,12,244.89,13,1,98,1429,28.58
993,4,127,1053,B,Evening,2025-02-11 08:00:00,6889,70.58,11.93,51.27,145.21,399,15,306.5,44,1,94,2704,18.23
994,2,142,1032,D,Evening,2025-02-11 09:00:00,6207,76.15,14.39,61.76,127.36,154,9,244.55,52,1,93,2123,17.75
995,5,104,1049,C,Morning,2025-02-11 10:00:00,6974,83.67,10.63,52.34,107.0,449,17,221.24,33,7,71,4607,22.75
996,2,104,1037,C,Evening,2025-02-11 11:00:00,6391,75.3,11.37,51.42,117.41,336,2,247.41,1,6,71,3285,33.48
997,1,129,1026,D,Night,2025-02-11 12:00:00,6221,68.6,14.39,56.76,119.61,423,11,253.96,43,5,92,4703,36.71
998,1,131,1097,C,Morning,2025-02-11 13:00:00,6394,71.97,12.49,56.45,111.4,235,15,285.85,32,4,95,4251,26.44
999,4,107,1014,A,Morning,2025-02-11 14:00:00,5372,76.01,10.62,50.27,108.9,333,17,255.2,18,8,84,2693,22.81
1000,3,109,1095,D,Evening,2025-02-11 15:00:00,5972,76.2,10.93,58.15,122.62,53,16,280.48,59,8,80,3441,24.78
1001,4,137,1060,B,Evening,2025-02-11 16:00:00,6520,71.48,10.18,53.57,105.25,187,6,253.68,59,5,98,295,25.67
1002,4,146,1020,D,Morning,2025-02-11 17:00:00,6622,71.87,12.12,50.26,102.34,228,18,220.03,26,4,79,1890,31.33
1003,4,131,1045,A,Night,2025-02-11 18:00:00,5200,70.09,13.55,51.04,94.58,286,7,193.93,47,2,72,1206,17.91
1004,4,147,1068,A,Evening,2025-02-11 19:00:00,5848,80.71,14.45,62.59,127.21,67,16,264.87,29,7,86,2889,29.97
1005,5,127,1005,A,Evening,2025-02-11 20:00:00,5508,70.83,9.77,51.28,125.12,352,6,151.15,6,5,78,2284,16.87
1006,5,116,1037,A,Night,2025-02-11 21:00:00,6345,72.68,13.3,57.09,115.13,465,0,179.39,26,3,99,638,21.6
1007,2,130,1061,A,Night,2025-02-11 22:00:00,5274,72.53,12.25,44.74,134.91,463,7,194.08,20,9,84,4884,23.99
1008,1,107,1085,B,Morning,2025-02-11 23:00:00,5210,66.97,11.61,63.92,105.02,469,18,278.58,6,9,99,818,26.06
1009,4,139,1061,C,Night,2025-02-12 00:00:00,5503,70.68,11.37,50.34,125.71,58,19,190.41,47,8,83,4095,23.98
1010,2,124,1081,A,Morning,2025-02-12 01:00:00,6926,81.14,9.12,58.2,120.81,469,19,268.81,24,1,88,405,24.88
1011,1,108,1077,A,Night,2025-02-12 02:00:00,6141,68.95,12.96,52.99,108.89,78,9,208.72,37,3,86,487,24.2
1012,3,101,1073,D,Evening,2025-02-12 03:00:00,5702,70.18,10.02,58.11,112.61,193,11,244.14,17,2,91,824,16.4
1013,5,114,1045,B,Morning,2025-02-12 04:00:00,6577,68.34,10.88,58.55,111.46,397,0,247.5,32,4,89,2696,26.88
1014,1,149,1012,B,Morning,2025-02-12 05:00:00,5041,74.55,12.63,53.84,123.79,198,3,243.54,32,2,99,2535,28.06
1015,3,102,1094,C,Morning,2025-02-12 06:00:00,5314,84.43,9.28,40.07,128.9,113,3,224.13,31,8,86,2440,30.71
1016,1,148,1093,B,Night,2025-02-12 07:00:00,5787,74.34,10.02,63.73,113.6,416,8,187.35,57,1,85,278,33.24
1017,5,135,1002,D,Evening,2025-02-12 08:00:00,5328,75.33,13.83,53.88,109.32,499,14,251.07,24,4,89,2003,26.05
1018,5,103,1093,D,Morning,2025-02-12 09:00:00,6040,71.02,12.18,57.94,122.06,429,14,272.31,13,5,77,1804,31.06
1019,2,113,1005,C,Morning,2025-02-12 10:00:00,5282,74.69,11.01,60.53,95.22,236,6,277.17,37,4,96,3483,24.09
1020,4,140,1092,D,Morning,2025-02-12 11:00:00,5942,81.15,12.19,51.34,120.52,415,11,253.27,37,8,76,4275,16.75
1021,1,140,1007,A,Morning,2025-02-12 12:00:00,5257,75.71,13.0,59.14,143.43,276,2,260.3,3,2,81,4642,28.81
